;website;salary_min;salary_max;salary_comment;vacancy_name;vacancy_url;employer_name;employer_url;location;salary_currency
1784;hh.ru;;;;Разработчик ClickHouse;https://spb.hh.ru/vacancy/38849886?query=java; Сбербанк для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof;Москва;
1785;hh.ru;;;;Fullstack developer (.NET);https://spb.hh.ru/vacancy/36554543?query=java; adidas, Центральный офис;https://hh.ru/employer/4039?dpt=adidas-4039-ofis;Москва, Крылатское;
1786;hh.ru;;;;Инженер по тестированию / QA Auto / Аренда.ДОМ.РФ;https://spb.hh.ru/vacancy/38820418?query=java;АО ДОМ.РФ;https://hh.ru/employer/11680;Москва;
1787;hh.ru;;;;Senior Java Developer на проекты розничного бизнеса;https://spb.hh.ru/vacancy/37500740?query=java; Банк ВТБ (ПАО);https://hh.ru/employer/4181;Москва;
1788;hh.ru;;;;Data Scientist (middle);https://spb.hh.ru/vacancy/37457936?query=java; Группа компаний SRG;https://hh.ru/employer/39563;Москва;
1789;hh.ru;;;;Android разработчик;https://spb.hh.ru/vacancy/38791161?query=java; MERLION;https://hh.ru/employer/816;Москва, Мякинино;
1790;hh.ru;;;;Главный тестировщик / QA Lead;https://spb.hh.ru/vacancy/38820178?query=java;АО ДОМ.РФ;https://hh.ru/employer/11680;Москва, Динамо и еще 2 ;
1791;hh.ru;;;;Andriod разработчик / Senior Android developer;https://spb.hh.ru/vacancy/38820300?query=java;АО ДОМ.РФ;https://hh.ru/employer/11680;Москва, Динамо и еще 2 ;
1792;hh.ru;;;;Ведущий разработчик RPA (Python);https://spb.hh.ru/vacancy/37814358?query=java;ПАО МТС Банк. Головной офис;https://hh.ru/employer/4496?dpt=4496-4496-office;Москва, Технопарк;
1793;hh.ru;1000;2000;;Web Developer;https://spb.hh.ru/vacancy/38793781?query=java; Tickeron, Inc;https://hh.ru/employer/1270778;Москва;USD
1794;hh.ru;40000;100000;;Backend разработчик;https://spb.hh.ru/vacancy/38797981?query=java; PIXAERO;https://hh.ru/employer/2735493;Москва;руб.
1795;hh.ru;;;;Atlassian Jira and Confluence администратор;https://spb.hh.ru/vacancy/38509976?query=java; Группа компаний «БПЦ»;https://hh.ru/employer/2722;Москва;
1796;hh.ru;;;;Тестировщик;https://spb.hh.ru/vacancy/38774030?query=java; Hunt For You;https://hh.ru/employer/4456441;Москва;
1797;hh.ru;;;;Разработчик приложений (Android/AndroidTV);https://spb.hh.ru/vacancy/34687306?query=java;ООО UMA.Tech;https://hh.ru/employer/2155808?dpt=2155808-2155808-uma;Москва, Маяковская;
1798;hh.ru;;;;ETL разработчик;https://spb.hh.ru/vacancy/38812584?query=java; Сбербанк для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof;Москва;
1799;hh.ru;132000;132000;;Инженер по автоматизации тестирования / Test Automation Engineer;https://spb.hh.ru/vacancy/37293201?query=java; Гарант;https://hh.ru/employer/407;Москва, Калужская;руб.
1800;hh.ru;;110000;;PHP-программист \ Backend-разработчик (удаленно);https://spb.hh.ru/vacancy/37692587?query=java; Новый Диск;https://hh.ru/employer/3891;Москва, Марьина Роща;руб.
